Company name,State,Use case wise,Language,Region,Date,Hour,Total_calls,Connected_calls,Connected rate,Total_duration_seconds,Total_duration_minutes,Total_duration_hours,Positive disposition,Negative disposition,Other disposition,Disposed calls,Success rate,Efficiency rate,Listen Count,Listen rate
tatacapital,BIHAR,BKT X GEN AI BOT,hindi,EAST,09-05-2026,03:00:00 PM,164,164,100.0,6086.0,101.4333,1.6906,160,4,0,164,100.0,100.0,164,100.0
tatacapital,BIHAR,BKT X GEN AI BOT,unknown,EAST,09-05-2026,03:00:00 PM,341,14,4.11,576.0,9.6,0.16,0,0,12,12,0.0,85.71,0,0.0
tatacapital,CHHATTISGARH,BKT X GEN AI BOT,english,WEST,09-05-2026,03:00:00 PM,1,1,100.0,45.0,0.75,0.0125,0,1,0,1,100.0,100.0,1,100.0
tatacapital,CHHATTISGARH,BKT X GEN AI BOT,hindi,WEST,09-05-2026,03:00:00 PM,11,11,100.0,635.0,10.5833,0.1764,9,2,0,11,100.0,100.0,11,100.0
tatacapital,CHHATTISGARH,BKT X GEN AI BOT,unknown,WEST,09-05-2026,03:00:00 PM,82,3,3.66,84.0,1.4,0.0233,0,0,2,2,0.0,66.67,0,0.0
tatacapital,DELHI,BKT X GEN AI BOT,english,NORTH,09-05-2026,03:00:00 PM,4,4,100.0,380.0,6.3333,0.1056,3,1,0,4,100.0,100.0,4,100.0
tatacapital,DELHI,BKT X GEN AI BOT,hindi,NORTH,09-05-2026,03:00:00 PM,170,170,100.0,5057.0,84.2833,1.4047,169,1,0,170,100.0,100.0,170,100.0
tatacapital,DELHI,BKT X GEN AI BOT,unknown,NORTH,09-05-2026,03:00:00 PM,727,58,7.98,2294.0,38.2333,0.6372,0,0,55,55,0.0,94.83,0,0.0
tatacapital,GOA,BKT X GEN AI BOT,unknown,WEST,09-05-2026,03:00:00 PM,33,10,30.3,50.0,0.8333,0.0139,7,0,3,10,70.0,100.0,7,70.0
tatacapital,GOA,BKT X GEN AI BOT,marathi,WEST,09-05-2026,03:00:00 PM,1,1,100.0,63.0,1.05,0.0175,1,0,0,1,100.0,100.0,1,100.0
tatacapital,GUJARAT,BKT X GEN AI BOT,english,WEST,09-05-2026,03:00:00 PM,2,2,100.0,48.0,0.8,0.0133,2,0,0,2,100.0,100.0,2,100.0
tatacapital,GUJARAT,BKT X GEN AI BOT,gujarati,WEST,09-05-2026,03:00:00 PM,58,58,100.0,3242.0,54.0333,0.9006,56,2,0,58,100.0,100.0,58,100.0
tatacapital,GUJARAT,BKT X GEN AI BOT,hindi,WEST,09-05-2026,03:00:00 PM,26,26,100.0,1105.0,18.4167,0.3069,26,0,0,26,100.0,100.0,26,100.0
tatacapital,GUJARAT,BKT X GEN AI BOT,unknown,WEST,09-05-2026,03:00:00 PM,355,50,14.08,2236.0,37.2667,0.6211,7,0,40,47,14.0,94.0,7,14.0
tatacapital,HARYANA,BKT X GEN AI BOT,hindi,NORTH,09-05-2026,03:00:00 PM,50,50,100.0,1226.0,20.4333,0.3406,50,0,0,50,100.0,100.0,50,100.0
tatacapital,HARYANA,BKT X GEN AI BOT,unknown,NORTH,09-05-2026,03:00:00 PM,243,20,8.23,488.0,8.1333,0.1356,0,0,20,20,0.0,100.0,0,0.0
tatacapital,JAMMU AND KASHMIR,BKT X GEN AI BOT,unknown,NORTH,09-05-2026,03:00:00 PM,26,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
tatacapital,JHARKHAND,BKT X GEN AI BOT,hindi,EAST,09-05-2026,03:00:00 PM,53,53,100.0,2446.0,40.7667,0.6794,52,1,0,53,100.0,100.0,53,100.0
tatacapital,JHARKHAND,BKT X GEN AI BOT,unknown,EAST,09-05-2026,03:00:00 PM,104,3,2.88,25.0,0.4167,0.0069,0,0,3,3,0.0,100.0,0,0.0
tatacapital,KARNATAKA,BKT X GEN AI BOT,english,SOUTH,09-05-2026,03:00:00 PM,7,7,100.0,255.0,4.25,0.0708,7,0,0,7,100.0,100.0,7,100.0
tatacapital,KARNATAKA,BKT X GEN AI BOT,hindi,SOUTH,09-05-2026,03:00:00 PM,19,19,100.0,815.0,13.5833,0.2264,19,0,0,19,100.0,100.0,19,100.0
tatacapital,KARNATAKA,BKT X GEN AI BOT,unknown,SOUTH,09-05-2026,03:00:00 PM,604,114,18.87,3119.0,51.9833,0.8664,81,0,29,110,71.05,96.49,81,71.052632
tatacapital,KARNATAKA,BKT X GEN AI BOT,kannada,SOUTH,09-05-2026,03:00:00 PM,63,63,100.0,2663.0,44.3833,0.7397,56,7,0,63,100.0,100.0,63,100.0
tatacapital,KARNATAKA,BKT X GEN AI BOT,tamil,SOUTH,09-05-2026,03:00:00 PM,1,1,100.0,13.0,0.2167,0.0036,1,0,0,1,100.0,100.0,1,100.0
tatacapital,KARNATAKA,BKT X GEN AI BOT,telugu,SOUTH,09-05-2026,03:00:00 PM,5,5,100.0,242.0,4.0333,0.0672,5,0,0,5,100.0,100.0,5,100.0
tatacapital,KERALA,BKT X GEN AI BOT,english,SOUTH,09-05-2026,03:00:00 PM,6,6,100.0,398.0,6.6333,0.1106,5,1,0,6,100.0,100.0,6,100.0
tatacapital,KERALA,BKT X GEN AI BOT,hindi,SOUTH,09-05-2026,03:00:00 PM,20,20,100.0,1462.0,24.3667,0.4061,19,1,0,20,100.0,100.0,20,100.0
tatacapital,KERALA,BKT X GEN AI BOT,unknown,SOUTH,09-05-2026,03:00:00 PM,357,115,32.21,2660.0,44.3333,0.7389,0,0,112,112,0.0,97.39,0,0.0
tatacapital,KERALA,BKT X GEN AI BOT,malayalam,SOUTH,09-05-2026,03:00:00 PM,1,1,100.0,36.0,0.6,0.01,1,0,0,1,100.0,100.0,1,100.0
tatacapital,MADHYA PRADESH,BKT X GEN AI BOT,english,WEST,09-05-2026,03:00:00 PM,1,1,100.0,31.0,0.5167,0.0086,1,0,0,1,100.0,100.0,1,100.0
tatacapital,MADHYA PRADESH,BKT X GEN AI BOT,hindi,WEST,09-05-2026,03:00:00 PM,141,141,100.0,6119.0,101.9833,1.6997,139,2,0,141,100.0,100.0,141,100.0
tatacapital,MADHYA PRADESH,BKT X GEN AI BOT,unknown,WEST,09-05-2026,03:00:00 PM,457,20,4.38,279.0,4.65,0.0775,0,0,19,19,0.0,95.0,0,0.0
tatacapital,MAHARASHTRA,BKT X GEN AI BOT,english,WEST,09-05-2026,03:00:00 PM,12,12,100.0,403.0,6.7167,0.1119,11,1,0,12,100.0,100.0,12,100.0
tatacapital,MAHARASHTRA,BKT X GEN AI BOT,hindi,WEST,09-05-2026,03:00:00 PM,165,165,100.0,7440.0,124.0,2.0667,160,5,0,165,100.0,100.0,165,100.0
tatacapital,MAHARASHTRA,BKT X GEN AI BOT,unknown,WEST,09-05-2026,03:00:00 PM,1032,178,17.25,5923.0,98.7167,1.6453,88,0,83,171,49.44,96.07,88,49.438202
tatacapital,MAHARASHTRA,BKT X GEN AI BOT,marathi,WEST,09-05-2026,03:00:00 PM,46,46,100.0,2014.0,33.5667,0.5594,46,0,0,46,100.0,100.0,46,100.0
tatacapital,ODISHA,BKT X GEN AI BOT,english,EAST,09-05-2026,03:00:00 PM,1,1,100.0,103.0,1.7167,0.0286,1,0,0,1,100.0,100.0,1,100.0
tatacapital,ODISHA,BKT X GEN AI BOT,hindi,EAST,09-05-2026,03:00:00 PM,59,59,100.0,2021.0,33.6833,0.5614,55,4,0,59,100.0,100.0,59,100.0
tatacapital,ODISHA,BKT X GEN AI BOT,unknown,EAST,09-05-2026,03:00:00 PM,192,18,9.38,275.0,4.5833,0.0764,0,0,16,16,0.0,88.89,0,0.0
tatacapital,PONDICHERRY,BKT X GEN AI BOT,unknown,SOUTH,09-05-2026,03:00:00 PM,30,7,23.33,48.0,0.8,0.0133,4,0,3,7,57.14,100.0,4,57.142857
tatacapital,PONDICHERRY,BKT X GEN AI BOT,tamil,SOUTH,09-05-2026,03:00:00 PM,5,5,100.0,609.0,10.15,0.1692,1,4,0,5,100.0,100.0,5,100.0
tatacapital,PUNJAB,BKT X GEN AI BOT,hindi,NORTH,09-05-2026,03:00:00 PM,90,90,100.0,3975.0,66.25,1.1042,88,2,0,90,100.0,100.0,90,100.0
tatacapital,PUNJAB,BKT X GEN AI BOT,hindihinglish,NORTH,09-05-2026,03:00:00 PM,1,1,100.0,54.0,0.9,0.015,1,0,0,1,100.0,100.0,1,100.0
tatacapital,PUNJAB,BKT X GEN AI BOT,unknown,NORTH,09-05-2026,03:00:00 PM,259,24,9.27,971.0,16.1833,0.2697,0,0,24,24,0.0,100.0,0,0.0
tatacapital,RAJASTHAN,BKT X GEN AI BOT,english,NORTH,09-05-2026,03:00:00 PM,3,3,100.0,322.0,5.3667,0.0894,3,0,0,3,100.0,100.0,3,100.0
tatacapital,RAJASTHAN,BKT X GEN AI BOT,hindi,NORTH,09-05-2026,03:00:00 PM,147,147,100.0,4822.0,80.3667,1.3394,145,2,0,147,100.0,100.0,147,100.0
tatacapital,RAJASTHAN,BKT X GEN AI BOT,unknown,NORTH,09-05-2026,03:00:00 PM,405,39,9.63,940.0,15.6667,0.2611,0,0,37,37,0.0,94.87,0,0.0
tatacapital,TAMIL NADU,BKT X GEN AI BOT,english,SOUTH,09-05-2026,03:00:00 PM,1,1,100.0,26.0,0.4333,0.0072,1,0,0,1,100.0,100.0,1,100.0
tatacapital,TAMIL NADU,BKT X GEN AI BOT,hindi,SOUTH,09-05-2026,03:00:00 PM,6,6,100.0,175.0,2.9167,0.0486,6,0,0,6,100.0,100.0,6,100.0
tatacapital,TAMIL NADU,BKT X GEN AI BOT,unknown,SOUTH,09-05-2026,03:00:00 PM,519,104,20.04,2194.0,36.5667,0.6094,70,0,30,100,67.31,96.15,70,67.307692
tatacapital,TAMIL NADU,BKT X GEN AI BOT,tamil,SOUTH,09-05-2026,03:00:00 PM,57,57,100.0,2852.0,47.5333,0.7922,49,8,0,57,100.0,100.0,57,100.0
tatacapital,TELANGANA,BKT X GEN AI BOT,english,SOUTH,09-05-2026,03:00:00 PM,3,3,100.0,139.0,2.3167,0.0386,3,0,0,3,100.0,100.0,3,100.0
tatacapital,TELANGANA,BKT X GEN AI BOT,hindi,SOUTH,09-05-2026,03:00:00 PM,7,7,100.0,190.0,3.1667,0.0528,7,0,0,7,100.0,100.0,7,100.0
tatacapital,TELANGANA,BKT X GEN AI BOT,unknown,SOUTH,09-05-2026,03:00:00 PM,315,46,14.6,1591.0,26.5167,0.4419,25,0,20,45,54.35,97.83,25,54.347826
tatacapital,TELANGANA,BKT X GEN AI BOT,telugu,SOUTH,09-05-2026,03:00:00 PM,24,24,100.0,1225.0,20.4167,0.3403,23,1,0,24,100.0,100.0,24,100.0
tatacapital,UTTAR PRADESH,BKT X GEN AI BOT,english,NORTH,09-05-2026,03:00:00 PM,2,2,100.0,273.0,4.55,0.0758,1,1,0,2,100.0,100.0,2,100.0
tatacapital,UTTAR PRADESH,BKT X GEN AI BOT,gujarati,NORTH,09-05-2026,03:00:00 PM,1,1,100.0,82.0,1.3667,0.0228,0,1,0,1,100.0,100.0,1,100.0
tatacapital,UTTAR PRADESH,BKT X GEN AI BOT,hindi,NORTH,09-05-2026,03:00:00 PM,195,195,100.0,7809.0,130.15,2.1692,190,5,0,195,100.0,100.0,195,100.0
tatacapital,UTTAR PRADESH,BKT X GEN AI BOT,unknown,NORTH,09-05-2026,03:00:00 PM,529,33,6.24,568.0,9.4667,0.1578,0,0,29,29,0.0,87.88,0,0.0
tatacapital,UTTARAKHAND,BKT X GEN AI BOT,unknown,NORTH,09-05-2026,03:00:00 PM,67,5,7.46,85.0,1.4167,0.0236,0,0,4,4,0.0,80.0,0,0.0
tatacapital,WEST BENGAL,BKT X GEN AI BOT,english,EAST,09-05-2026,03:00:00 PM,2,2,100.0,74.0,1.2333,0.0206,2,0,0,2,100.0,100.0,2,100.0
tatacapital,WEST BENGAL,BKT X GEN AI BOT,gujarati,EAST,09-05-2026,03:00:00 PM,1,1,100.0,195.0,3.25,0.0542,0,1,0,1,100.0,100.0,1,100.0
tatacapital,WEST BENGAL,BKT X GEN AI BOT,hindi,EAST,09-05-2026,03:00:00 PM,306,306,100.0,11337.0,188.95,3.1492,297,9,0,306,100.0,100.0,306,100.0
tatacapital,WEST BENGAL,BKT X GEN AI BOT,unknown,EAST,09-05-2026,03:00:00 PM,651,70,10.75,2073.0,34.55,0.5758,0,0,65,65,0.0,92.86,0,0.0
tatacapital,ANDHRA PRADESH,BKT X GEN AI BOT,english,SOUTH,09-05-2026,05:00:00 PM,1,1,100.0,40.0,0.6667,0.0111,1,0,0,1,100.0,100.0,1,100.0
tatacapital,ANDHRA PRADESH,BKT X GEN AI BOT,hindi,SOUTH,09-05-2026,05:00:00 PM,5,5,100.0,191.0,3.1833,0.0531,4,1,0,5,100.0,100.0,5,100.0
tatacapital,ANDHRA PRADESH,BKT X GEN AI BOT,unknown,SOUTH,09-05-2026,05:00:00 PM,235,43,18.3,913.0,15.2167,0.2536,37,0,5,42,86.05,97.67,37,86.046512
tatacapital,ANDHRA PRADESH,BKT X GEN AI BOT,telugu,SOUTH,09-05-2026,05:00:00 PM,32,32,100.0,2074.0,34.5667,0.5761,30,2,0,32,100.0,100.0,32,100.0
tatacapital,ASSAM,BKT X GEN AI BOT,english,EAST,09-05-2026,05:00:00 PM,1,1,100.0,58.0,0.9667,0.0161,1,0,0,1,100.0,100.0,1,100.0
tatacapital,ASSAM,BKT X GEN AI BOT,gujarati,EAST,09-05-2026,05:00:00 PM,2,2,100.0,83.0,1.3833,0.0231,2,0,0,2,100.0,100.0,2,100.0
tatacapital,ASSAM,BKT X GEN AI BOT,hindi,EAST,09-05-2026,05:00:00 PM,142,142,100.0,5392.0,89.8667,1.4978,134,8,0,142,100.0,100.0,142,100.0
tatacapital,ASSAM,BKT X GEN AI BOT,unknown,EAST,09-05-2026,05:00:00 PM,332,18,5.42,445.0,7.4167,0.1236,0,0,17,17,0.0,94.44,0,0.0
tatacapital,ASSAM,BKT X GEN AI BOT,marathi,EAST,09-05-2026,05:00:00 PM,1,1,100.0,35.0,0.5833,0.0097,1,0,0,1,100.0,100.0,1,100.0
tatacapital,BIHAR,BKT X GEN AI BOT,hindi,EAST,09-05-2026,05:00:00 PM,143,143,100.0,4827.0,80.45,1.3408,139,4,0,143,100.0,100.0,143,100.0
tatacapital,BIHAR,BKT X GEN AI BOT,unknown,EAST,09-05-2026,05:00:00 PM,343,15,4.37,532.0,8.8667,0.1478,0,0,12,12,0.0,80.0,0,0.0
tatacapital,CHHATTISGARH,BKT X GEN AI BOT,english,WEST,09-05-2026,05:00:00 PM,1,1,100.0,22.0,0.3667,0.0061,1,0,0,1,100.0,100.0,1,100.0
tatacapital,CHHATTISGARH,BKT X GEN AI BOT,unknown,WEST,09-05-2026,05:00:00 PM,75,5,6.67,179.0,2.9833,0.0497,0,0,4,4,0.0,80.0,0,0.0
tatacapital,DELHI,BKT X GEN AI BOT,english,NORTH,09-05-2026,05:00:00 PM,5,5,100.0,374.0,6.2333,0.1039,5,0,0,5,100.0,100.0,5,100.0
tatacapital,DELHI,BKT X GEN AI BOT,hindi,NORTH,09-05-2026,05:00:00 PM,152,152,100.0,5362.0,89.3667,1.4894,147,5,0,152,100.0,100.0,152,100.0
tatacapital,DELHI,BKT X GEN AI BOT,unknown,NORTH,09-05-2026,05:00:00 PM,720,72,10.0,2058.0,34.3,0.5717,0,0,66,66,0.0,91.67,0,0.0
tatacapital,GOA,BKT X GEN AI BOT,unknown,WEST,09-05-2026,05:00:00 PM,31,7,22.58,54.0,0.9,0.015,3,0,4,7,42.86,100.0,3,42.857143
tatacapital,GOA,BKT X GEN AI BOT,marathi,WEST,09-05-2026,05:00:00 PM,3,3,100.0,113.0,1.8833,0.0314,3,0,0,3,100.0,100.0,3,100.0
tatacapital,GUJARAT,BKT X GEN AI BOT,english,WEST,09-05-2026,05:00:00 PM,1,1,100.0,30.0,0.5,0.0083,1,0,0,1,100.0,100.0,1,100.0
tatacapital,GUJARAT,BKT X GEN AI BOT,gujarati,WEST,09-05-2026,05:00:00 PM,50,50,100.0,2098.0,34.9667,0.5828,48,2,0,50,100.0,100.0,50,100.0
tatacapital,GUJARAT,BKT X GEN AI BOT,hindi,WEST,09-05-2026,05:00:00 PM,27,27,100.0,880.0,14.6667,0.2444,26,1,0,27,100.0,100.0,27,100.0
tatacapital,GUJARAT,BKT X GEN AI BOT,unknown,WEST,09-05-2026,05:00:00 PM,342,40,11.7,1024.0,17.0667,0.2844,2,0,37,39,5.0,97.5,2,5.0
tatacapital,HARYANA,BKT X GEN AI BOT,hindi,NORTH,09-05-2026,05:00:00 PM,43,43,100.0,1582.0,26.3667,0.4394,42,1,0,43,100.0,100.0,43,100.0
tatacapital,HARYANA,BKT X GEN AI BOT,unknown,NORTH,09-05-2026,05:00:00 PM,244,19,7.79,702.0,11.7,0.195,0,0,18,18,0.0,94.74,0,0.0
tatacapital,JAMMU AND KASHMIR,BKT X GEN AI BOT,unknown,NORTH,09-05-2026,05:00:00 PM,24,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
tatacapital,JHARKHAND,BKT X GEN AI BOT,unknown,EAST,09-05-2026,05:00:00 PM,108,5,4.63,105.0,1.75,0.0292,0,0,4,4,0.0,80.0,0,0.0
tatacapital,KARNATAKA,BKT X GEN AI BOT,english,SOUTH,09-05-2026,05:00:00 PM,2,2,100.0,61.0,1.0167,0.0169,2,0,0,2,100.0,100.0,2,100.0
tatacapital,KARNATAKA,BKT X GEN AI BOT,hindi,SOUTH,09-05-2026,05:00:00 PM,18,18,100.0,726.0,12.1,0.2017,18,0,0,18,100.0,100.0,18,100.0
tatacapital,KARNATAKA,BKT X GEN AI BOT,unknown,SOUTH,09-05-2026,05:00:00 PM,584,140,23.97,2315.0,38.5833,0.6431,100,0,37,137,71.43,97.86,100,71.428571
tatacapital,KARNATAKA,BKT X GEN AI BOT,kannada,SOUTH,09-05-2026,05:00:00 PM,66,66,100.0,2456.0,40.9333,0.6822,62,4,0,66,100.0,100.0,66,100.0
tatacapital,KARNATAKA,BKT X GEN AI BOT,tamil,SOUTH,09-05-2026,05:00:00 PM,1,1,100.0,25.0,0.4167,0.0069,1,0,0,1,100.0,100.0,1,100.0
tatacapital,KARNATAKA,BKT X GEN AI BOT,telugu,SOUTH,09-05-2026,05:00:00 PM,3,3,100.0,189.0,3.15,0.0525,3,0,0,3,100.0,100.0,3,100.0
tatacapital,KERALA,BKT X GEN AI BOT,english,SOUTH,09-05-2026,05:00:00 PM,7,7,100.0,344.0,5.7333,0.0956,7,0,0,7,100.0,100.0,7,100.0
tatacapital,KERALA,BKT X GEN AI BOT,hindi,SOUTH,09-05-2026,05:00:00 PM,13,13,100.0,456.0,7.6,0.1267,13,0,0,13,100.0,100.0,13,100.0
tatacapital,KERALA,BKT X GEN AI BOT,unknown,SOUTH,09-05-2026,05:00:00 PM,353,114,32.29,1772.0,29.5333,0.4922,0,0,113,113,0.0,99.12,0,0.0
tatacapital,MADHYA PRADESH,BKT X GEN AI BOT,english,WEST,09-05-2026,05:00:00 PM,1,1,100.0,151.0,2.5167,0.0419,1,0,0,1,100.0,100.0,1,100.0
tatacapital,MADHYA PRADESH,BKT X GEN AI BOT,hindi,WEST,09-05-2026,05:00:00 PM,150,150,100.0,7339.0,122.3167,2.0386,144,6,0,150,100.0,100.0,150,100.0
tatacapital,MADHYA PRADESH,BKT X GEN AI BOT,unknown,WEST,09-05-2026,05:00:00 PM,422,24,5.69,555.0,9.25,0.1542,0,0,22,22,0.0,91.67,0,0.0
tatacapital,MAHARASHTRA,BKT X GEN AI BOT,english,WEST,09-05-2026,05:00:00 PM,10,10,100.0,676.0,11.2667,0.1878,9,1,0,10,100.0,100.0,10,100.0
tatacapital,MAHARASHTRA,BKT X GEN AI BOT,hindi,WEST,09-05-2026,05:00:00 PM,145,145,100.0,6902.0,115.0333,1.9172,143,2,0,145,100.0,100.0,145,100.0
tatacapital,MAHARASHTRA,BKT X GEN AI BOT,unknown,WEST,09-05-2026,05:00:00 PM,1026,183,17.84,5738.0,95.6333,1.5939,90,0,86,176,49.18,96.17,90,49.180328
tatacapital,MAHARASHTRA,BKT X GEN AI BOT,marathi,WEST,09-05-2026,05:00:00 PM,36,36,100.0,2025.0,33.75,0.5625,35,1,0,36,100.0,100.0,36,100.0
tatacapital,ODISHA,BKT X GEN AI BOT,gujarati,EAST,09-05-2026,05:00:00 PM,1,1,100.0,52.0,0.8667,0.0144,1,0,0,1,100.0,100.0,1,100.0
tatacapital,ODISHA,BKT X GEN AI BOT,hindi,EAST,09-05-2026,05:00:00 PM,53,53,100.0,1570.0,26.1667,0.4361,51,2,0,53,100.0,100.0,53,100.0
tatacapital,ODISHA,BKT X GEN AI BOT,unknown,EAST,09-05-2026,05:00:00 PM,190,27,14.21,363.0,6.05,0.1008,1,0,25,26,3.7,96.3,1,3.703704
tatacapital,PONDICHERRY,BKT X GEN AI BOT,unknown,SOUTH,09-05-2026,05:00:00 PM,30,10,33.33,74.0,1.2333,0.0206,8,0,2,10,80.0,100.0,8,80.0
tatacapital,PONDICHERRY,BKT X GEN AI BOT,kannada,SOUTH,09-05-2026,05:00:00 PM,1,1,100.0,14.0,0.2333,0.0039,1,0,0,1,100.0,100.0,1,100.0
tatacapital,PONDICHERRY,BKT X GEN AI BOT,tamil,SOUTH,09-05-2026,05:00:00 PM,4,4,100.0,155.0,2.5833,0.0431,3,1,0,4,100.0,100.0,4,100.0
tatacapital,PUNJAB,BKT X GEN AI BOT,english,NORTH,09-05-2026,05:00:00 PM,1,1,100.0,31.0,0.5167,0.0086,1,0,0,1,100.0,100.0,1,100.0
tatacapital,PUNJAB,BKT X GEN AI BOT,hindi,NORTH,09-05-2026,05:00:00 PM,75,75,100.0,3129.0,52.15,0.8692,72,3,0,75,100.0,100.0,75,100.0
tatacapital,PUNJAB,BKT X GEN AI BOT,unknown,NORTH,09-05-2026,05:00:00 PM,266,31,11.65,892.0,14.8667,0.2478,0,0,27,27,0.0,87.1,0,0.0
tatacapital,RAJASTHAN,BKT X GEN AI BOT,hindi,NORTH,09-05-2026,05:00:00 PM,129,129,100.0,4828.0,80.4667,1.3411,127,2,0,129,100.0,100.0,129,100.0
tatacapital,RAJASTHAN,BKT X GEN AI BOT,unknown,NORTH,09-05-2026,05:00:00 PM,404,40,9.9,1245.0,20.75,0.3458,0,0,38,38,0.0,95.0,0,0.0
tatacapital,TAMIL NADU,BKT X GEN AI BOT,english,SOUTH,09-05-2026,05:00:00 PM,3,3,100.0,107.0,1.7833,0.0297,3,0,0,3,100.0,100.0,3,100.0
tatacapital,TAMIL NADU,BKT X GEN AI BOT,hindi,SOUTH,09-05-2026,05:00:00 PM,11,11,100.0,385.0,6.4167,0.1069,10,1,0,11,100.0,100.0,11,100.0
tatacapital,TAMIL NADU,BKT X GEN AI BOT,unknown,SOUTH,09-05-2026,05:00:00 PM,495,111,22.42,2159.0,35.9833,0.5997,75,0,33,108,67.57,97.3,75,67.567568
tatacapital,TAMIL NADU,BKT X GEN AI BOT,tamil,SOUTH,09-05-2026,05:00:00 PM,55,55,100.0,2653.0,44.2167,0.7369,48,7,0,55,100.0,100.0,55,100.0
tatacapital,TELANGANA,BKT X GEN AI BOT,english,SOUTH,09-05-2026,05:00:00 PM,6,6,100.0,209.0,3.4833,0.0581,6,0,0,6,100.0,100.0,6,100.0
tatacapital,TELANGANA,BKT X GEN AI BOT,hindi,SOUTH,09-05-2026,05:00:00 PM,10,10,100.0,250.0,4.1667,0.0694,10,0,0,10,100.0,100.0,10,100.0
tatacapital,TELANGANA,BKT X GEN AI BOT,unknown,SOUTH,09-05-2026,05:00:00 PM,295,59,20.0,1504.0,25.0667,0.4178,29,0,29,58,49.15,98.31,29,49.152542
tatacapital,TELANGANA,BKT X GEN AI BOT,telugu,SOUTH,09-05-2026,05:00:00 PM,32,32,100.0,1609.0,26.8167,0.4469,27,5,0,32,100.0,100.0,32,100.0
tatacapital,UTTAR PRADESH,BKT X GEN AI BOT,english,NORTH,09-05-2026,05:00:00 PM,1,1,100.0,24.0,0.4,0.0067,1,0,0,1,100.0,100.0,1,100.0
tatacapital,UTTAR PRADESH,BKT X GEN AI BOT,hindi,NORTH,09-05-2026,05:00:00 PM,189,189,100.0,6757.0,112.6167,1.8769,186,3,0,189,100.0,100.0,189,100.0
tatacapital,UTTAR PRADESH,BKT X GEN AI BOT,unknown,NORTH,09-05-2026,05:00:00 PM,511,52,10.18,1479.0,24.65,0.4108,1,0,44,45,1.92,86.54,1,1.923077
tatacapital,UTTARAKHAND,BKT X GEN AI BOT,hindi,NORTH,09-05-2026,05:00:00 PM,24,24,100.0,663.0,11.05,0.1842,24,0,0,24,100.0,100.0,24,100.0
tatacapital,UTTARAKHAND,BKT X GEN AI BOT,unknown,NORTH,09-05-2026,05:00:00 PM,66,5,7.58,46.0,0.7667,0.0128,0,0,5,5,0.0,100.0,0,0.0
tatacapital,WEST BENGAL,BKT X GEN AI BOT,english,EAST,09-05-2026,05:00:00 PM,5,5,100.0,153.0,2.55,0.0425,5,0,0,5,100.0,100.0,5,100.0
tatacapital,WEST BENGAL,BKT X GEN AI BOT,hindi,EAST,09-05-2026,05:00:00 PM,236,236,100.0,8082.0,134.7,2.245,233,3,0,236,100.0,100.0,236,100.0
tatacapital,WEST BENGAL,BKT X GEN AI BOT,unknown,EAST,09-05-2026,05:00:00 PM,681,79,11.6,2346.0,39.1,0.6517,0,0,67,67,0.0,84.81,0,0.0
tatacapital,ANDHRA PRADESH,BKT X GEN AI BOT,english,SOUTH,11-05-2026,12:00:00 PM,2,2,100.0,62.0,1.0333,0.0172,2,0,0,2,100.0,100.0,2,100.0
tatacapital,ANDHRA PRADESH,BKT X GEN AI BOT,hindi,SOUTH,11-05-2026,12:00:00 PM,7,7,100.0,358.0,5.9667,0.0994,6,1,0,7,100.0,100.0,7,100.0
tatacapital,ANDHRA PRADESH,BKT X GEN AI BOT,unknown,SOUTH,11-05-2026,12:00:00 PM,78,15,19.23,294.0,4.9,0.0817,1,0,14,15,6.67,100.0,1,6.666667
tatacapital,ANDHRA PRADESH,BKT X GEN AI BOT,telugu,SOUTH,11-05-2026,12:00:00 PM,3,3,100.0,232.0,3.8667,0.0644,3,0,0,3,100.0,100.0,3,100.0
tatacapital,ASSAM,BKT X GEN AI BOT,english,EAST,11-05-2026,12:00:00 PM,6,6,100.0,267.0,4.45,0.0742,6,0,0,6,100.0,100.0,6,100.0
tatacapital,ASSAM,BKT X GEN AI BOT,gujarati,EAST,11-05-2026,12:00:00 PM,1,1,100.0,25.0,0.4167,0.0069,1,0,0,1,100.0,100.0,1,100.0
tatacapital,ASSAM,BKT X GEN AI BOT,hindi,EAST,11-05-2026,12:00:00 PM,27,27,100.0,1426.0,23.7667,0.3961,25,2,0,27,100.0,100.0,27,100.0
tatacapital,ASSAM,BKT X GEN AI BOT,unknown,EAST,11-05-2026,12:00:00 PM,210,42,20.0,929.0,15.4833,0.2581,0,0,41,41,0.0,97.62,0,0.0
tatacapital,BIHAR,BKT X GEN AI BOT,english,EAST,11-05-2026,12:00:00 PM,3,3,100.0,89.0,1.4833,0.0247,3,0,0,3,100.0,100.0,3,100.0
tatacapital,BIHAR,BKT X GEN AI BOT,hindi,EAST,11-05-2026,12:00:00 PM,23,23,100.0,1413.0,23.55,0.3925,20,3,0,23,100.0,100.0,23,100.0
tatacapital,BIHAR,BKT X GEN AI BOT,unknown,EAST,11-05-2026,12:00:00 PM,142,42,29.58,886.0,14.7667,0.2461,0,0,40,40,0.0,95.24,0,0.0
